119904, -0.21, -0.09, -9.91, 0.14, 0.01, 0.01, 0.14, -0.09
119981, 0.09, 0.09, -9.90, 0.14, 0.04, 0.01, 0.14, -0.09
120058, -0.12, -0.01, -9.90, 0.14, 0.02, 0.01, 0.14, -0.09
120135, 0.01, 0.01, -9.91, 0.14, 0.04, 0.01, 0.14, -0.09
120212, -0.08, 0.07, -9.91, 0.14, 0.03, 0.01, 0.14, -0.09
120289, -0.05, 0.01, -9.90, 0.14, 0.03, 0.01, 0.14, -0.09
120366, -0.05, 0.04, -9.90, 0.14, 0.02, 0.01, 0.14, -0.09
120443, -0.05, 0.04, -9.91, 0.14, 0.03, 0.01, 0.14, -0.09
120520, -0.05, 0.02, -9.91, 0.14, 0.03, 0.01, 0.14, -0.09
120597, -0.07, 0.03, -9.91, 0.14, 0.02, 0.01, 0.14, -0.09
120674, -0.04, 0.02, -9.90, 0.14, 0.02, 0.01, 0.14, -0.09
120752, -0.08, 0.03, -9.90, 0.14, 0.02, 0.01, 0.14, -0.09
120829, -0.01, 0.03, -9.90, 0.14, 0.03, 0.01, 0.14, -0.09
120907, -0.15, 0.00, -9.90, 0.14, 0.01, 0.01, 0.14, -0.09
